City,Region,Date,Time (GMT),Highest,MHHW (ft),MHW (ft),MSL (ft),MTL (ft),MLW (ft),MLLW (ft),Lowest (ft),Inf
Honolulu,West,2/1/1963,0:00,2.49,1.821,1.322,0.702,0.692,0.072,-0.088,-0.41,0
Honolulu,West,3/1/1963,0:00,2.09,1.67,1.27,0.66,0.65,0.02,-0.079,-0.21,0
Honolulu,West,4/1/1963,0:00,1.992,1.532,1.142,0.571,0.551,-0.049,-0.157,-0.508,0
Honolulu,West,5/1/1963,0:00,2.592,1.841,1.372,0.712,0.712,0.04,-0.147,-0.41,0
Honolulu,West,6/1/1963,0:00,2.392,1.792,1.29,0.712,0.683,0.072,-0.138,-0.41,0
Honolulu,West,7/1/1963,0:00,2.49,1.86,1.332,0.673,0.65,-0.039,-0.249,-0.41,0
Honolulu,West,8/1/1963,0:00,2.69,2.192,1.71,0.991,0.991,0.282,0.102,-0.21,0
Honolulu,West,9/1/1963,0:00,2.592,2.162,1.772,1.011,1.03,0.282,0.171,-0.01,0
Honolulu,West,10/1/1963,0:00,2.392,1.992,1.641,0.952,0.952,0.263,0.141,-0.108,0
Honolulu,West,11/1/1963,0:00,2.792,1.972,1.513,0.86,0.85,0.2,0.02,-0.308,0
Honolulu,West,12/1/1963,0:00,2.592,1.962,1.391,0.761,0.732,0.072,-0.138,-0.508,0
Honolulu,West,1/1/1964,0:00,2.392,1.67,1.142,0.502,0.502,-0.147,-0.239,-0.61,0
Honolulu,West,2/1/1964,0:00,1.992,1.611,1.122,0.502,0.512,-0.108,-0.249,-0.508,0
Honolulu,West,3/1/1964,0:00,1.992,1.601,1.24,0.62,0.601,-0.039,-0.128,-0.308,0
Honolulu,West,4/1/1964,0:00,2.29,1.732,1.303,0.64,0.62,-0.049,-0.157,-0.308,0
Honolulu,West,5/1/1964,0:00,2.29,1.742,1.211,0.61,0.561,-0.088,-0.259,-0.508,0
Honolulu,West,6/1/1964,0:00,2.392,1.851,1.28,0.63,0.61,-0.059,-0.269,-0.708,0
Honolulu,West,7/1/1964,0:00,2.891,2.152,1.641,0.971,0.961,0.282,0.053,-0.308,0
Honolulu,West,8/1/1964,0:00,2.792,2.1,1.611,0.902,0.902,0.19,0.02,-0.21,0
Honolulu,West,9/1/1964,0:00,2.49,2.061,1.641,0.922,0.922,0.19,0.102,-0.108,0
Honolulu,West,10/1/1964,0:00,2.192,1.821,1.431,0.752,0.742,0.04,-0.108,-0.21,0
Honolulu,West,11/1/1964,0:00,2.592,1.821,1.352,0.761,0.722,0.102,-0.098,-0.41,0
Honolulu,West,12/1/1964,0:00,2.992,2.051,1.46,0.811,0.781,0.112,-0.108,-0.41,0
Honolulu,West,1/1/1965,0:00,2.69,1.923,1.322,0.692,0.65,-0.01,-0.22,-0.508,0
Honolulu,West,2/1/1965,0:00,2.192,1.621,1.132,0.532,0.512,-0.118,-0.298,-0.708,0
Honolulu,West,3/1/1965,0:00,2.09,1.601,1.211,0.63,0.61,0,-0.098,-0.308,0
Honolulu,West,4/1/1965,0:00,1.792,1.372,0.952,0.371,0.332,-0.289,-0.439,-0.81,0
Honolulu,West,5/1/1965,0:00,1.89,1.562,1.021,0.42,0.391,-0.249,-0.459,-0.81,0
Honolulu,West,6/1/1965,0:00,2.392,1.71,1.112,0.45,0.41,-0.279,-0.489,-0.81,0
Honolulu,West,7/1/1965,0:00,2.69,2.041,1.45,0.752,0.722,-0.01,-0.229,-0.508,0
Honolulu,West,8/1/1965,0:00,2.49,1.87,1.401,0.702,0.692,-0.029,-0.2,-0.308,0
Honolulu,West,9/1/1965,0:00,2.29,1.9,1.46,0.771,0.752,0.03,-0.088,-0.308,0
Honolulu,West,10/1/1965,0:00,2.392,1.952,1.513,0.893,0.87,0.22,0.102,-0.21,0
Honolulu,West,11/1/1965,0:00,2.792,2.221,1.69,1.021,0.991,0.292,0.112,-0.308,0
Honolulu,West,12/1/1965,0:00,2.69,2.061,1.49,0.83,0.781,0.072,-0.147,-0.61,0
Honolulu,West,1/1/1966,0:00,2.69,1.91,1.352,0.692,0.65,-0.049,-0.289,-0.61,0
Honolulu,West,2/1/1966,0:00,2.592,1.831,1.332,0.683,0.65,-0.019,-0.19,-0.508,0
Honolulu,West,3/1/1966,0:00,2.192,1.742,1.27,0.65,0.601,-0.069,-0.17,-0.508,0
Honolulu,West,4/1/1966,0:00,1.992,1.66,1.211,0.561,0.532,-0.138,-0.289,-0.61,0
Honolulu,West,5/1/1966,0:00,1.992,1.641,1.142,0.45,0.41,-0.308,-0.518,-0.81,0
Honolulu,West,6/1/1966,0:00,2.392,1.782,1.181,0.532,0.473,-0.229,-0.469,-0.81,0
Honolulu,West,7/1/1966,0:00,2.392,1.962,1.332,0.752,0.692,0.053,-0.17,-0.508,0
Honolulu,West,8/1/1966,0:00,2.792,2.11,1.611,0.952,0.922,0.23,0.082,-0.108,0
Honolulu,West,9/1/1966,0:00,2.392,1.91,1.5,0.87,0.83,0.171,0.053,-0.308,0
Honolulu,West,10/1/1966,0:00,2.29,1.89,1.45,0.83,0.801,0.151,0,-0.308,0
Honolulu,West,11/1/1966,0:00,2.392,1.992,1.44,0.86,0.83,0.21,0.02,-0.308,0
Honolulu,West,12/1/1966,0:00,2.392,1.933,1.313,0.712,0.673,0.02,-0.19,-0.508,0
Honolulu,West,1/1/1967,0:00,2.49,1.792,1.25,0.62,0.591,-0.069,-0.289,-0.508,0
Honolulu,West,2/1/1967,0:00,2.29,1.962,1.362,0.673,0.65,-0.049,-0.229,-0.508,0
Honolulu,West,3/1/1967,0:00,2.09,1.611,1.171,0.502,0.512,-0.147,-0.298,-0.708,0
Honolulu,West,4/1/1967,0:00,1.89,1.48,1.001,0.351,0.332,-0.338,-0.469,-0.81,0
Honolulu,West,5/1/1967,0:00,1.992,1.411,0.883,0.273,0.23,-0.41,-0.6,-0.909,0
Honolulu,West,6/1/1967,0:00,2.09,1.552,0.981,0.371,0.322,-0.338,-0.577,-0.81,0
Honolulu,West,7/1/1967,0:00,2.09,1.572,1.011,0.41,0.371,-0.269,-0.479,-0.708,0
Honolulu,West,8/1/1967,0:00,2.192,1.782,1.24,0.64,0.62,0,-0.17,-0.508,0
Honolulu,West,9/1/1967,0:00,2.392,1.87,1.411,0.811,0.771,0.141,0.04,-0.21,0
Honolulu,West,10/1/1967,0:00,2.29,1.91,1.47,0.87,0.82,0.171,0.04,-0.308,0
Honolulu,West,11/1/1967,0:00,2.592,2.08,1.523,0.87,0.83,0.151,-0.069,-0.61,0
Honolulu,West,12/1/1967,0:00,2.592,2.07,1.411,0.83,0.771,0.131,-0.098,-0.61,0
Honolulu,West,1/1/1968,0:00,2.592,2.09,1.431,0.811,0.761,0.092,-0.118,-0.308,0
Honolulu,West,2/1/1968,0:00,2.49,1.942,1.421,0.781,0.761,0.102,-0.059,-0.21,0
Honolulu,West,3/1/1968,0:00,2.09,1.67,1.25,0.571,0.542,-0.17,-0.259,-0.508,0
Honolulu,West,4/1/1968,0:00,1.792,1.421,0.912,0.332,0.302,-0.318,-0.469,-1.01,0
Honolulu,West,5/1/1968,0:00,2.29,1.572,0.971,0.391,0.341,-0.298,-0.489,-0.81,0
Honolulu,West,6/1/1968,0:00,2.392,1.752,1.142,0.571,0.522,-0.098,-0.328,-0.708,0
Honolulu,West,7/1/1968,0:00,2.69,2.08,1.49,0.85,0.83,0.171,-0.059,-0.308,0
Honolulu,West,8/1/1968,0:00,2.891,2.3,1.762,1.103,1.07,0.381,0.181,-0.01,0
Honolulu,West,9/1/1968,0:00,2.69,2.241,1.752,1.07,1.04,0.332,0.21,-0.01,0
Honolulu,West,10/1/1968,0:00,2.792,2.28,1.782,1.05,1.04,0.292,0.141,-0.308,0
Honolulu,West,11/1/1968,0:00,2.891,2.261,1.732,1.021,0.991,0.24,0.053,-0.41,0
Honolulu,West,12/1/1968,0:00,3.291,2.353,1.68,0.981,0.961,0.23,-0.019,-0.21,0
Honolulu,West,1/1/1969,0:00,3.091,2.31,1.66,1.021,0.971,0.292,0.092,-0.308,0
Honolulu,West,2/1/1969,0:00,2.49,2.021,1.5,0.83,0.801,0.092,-0.088,-0.41,0
Honolulu,West,3/1/1969,0:00,2.392,1.982,1.542,0.85,0.83,0.122,0,-0.21,0
Honolulu,West,4/1/1969,0:00,1.992,1.69,1.25,0.62,0.591,-0.069,-0.259,-0.41,0
Honolulu,West,5/1/1969,0:00,2.592,2.002,1.411,0.791,0.752,0.082,-0.118,-0.41,0
Honolulu,West,6/1/1969,0:00,2.792,2.202,1.532,0.893,0.85,0.171,-0.049,-0.308,0
Honolulu,West,7/1/1969,0:00,2.792,2.241,1.611,0.912,0.883,0.151,-0.059,-0.308,0
Honolulu,West,8/1/1969,0:00,2.49,1.933,1.44,0.771,0.761,0.082,-0.108,-0.21,0
Honolulu,West,9/1/1969,0:00,2.392,2.152,1.66,0.981,0.952,0.25,0.122,-0.01,0
Honolulu,West,10/1/1969,0:00,2.49,2.143,1.601,0.922,0.893,0.19,0.04,-0.21,0
Honolulu,West,11/1/1969,0:00,2.69,2.1,1.48,0.811,0.771,0.072,-0.118,-0.308,0
Honolulu,West,12/1/1969,0:00,2.49,1.87,1.28,0.64,0.64,0,-0.308,-0.61,0
Honolulu,West,1/1/1970,0:00,2.49,1.88,1.303,0.722,0.683,0.063,-0.19,-0.61,0
Honolulu,West,2/1/1970,0:00,2.392,1.801,1.29,0.65,0.62,-0.049,-0.21,-0.41,0
Honolulu,West,3/1/1970,0:00,2.09,1.552,1.05,0.473,0.44,-0.17,-0.279,-0.41,0
Honolulu,West,4/1/1970,0:00,1.69,1.431,0.952,0.391,0.341,-0.259,-0.43,-0.61,0
Honolulu,West,5/1/1970,0:00,2.09,1.572,1.021,0.45,0.42,-0.19,-0.39,-0.708,0
Honolulu,West,6/1/1970,0:00,2.192,1.752,1.093,0.482,0.43,-0.22,-0.449,-0.708,0
Honolulu,West,7/1/1970,0:00,2.192,1.792,1.171,0.561,0.532,-0.108,-0.328,-0.508,0
Honolulu,West,8/1/1970,0:00,2.392,1.821,1.322,0.692,0.673,0.02,-0.138,-0.41,0
Honolulu,West,9/1/1970,0:00,2.392,1.972,1.562,0.912,0.893,0.22,0.072,-0.21,0
Honolulu,West,10/1/1970,0:00,2.29,1.851,1.381,0.801,0.761,0.141,-0.039,-0.308,0
Honolulu,West,11/1/1970,0:00,2.49,2.041,1.46,0.811,0.781,0.102,-0.108,-0.308,0
Honolulu,West,12/1/1970,0:00,2.391,1.87,1.211,0.62,0.561,-0.098,-0.328,-0.709,0
Honolulu,West,1/1/1971,0:00,2.49,1.801,1.24,0.63,0.591,-0.069,-0.308,-0.61,0
Honolulu,West,2/1/1971,0:00,1.89,1.49,0.991,0.41,0.391,-0.22,-0.357,-0.508,0
Honolulu,West,3/1/1971,0:00,1.89,1.47,1.011,0.45,0.41,-0.2,-0.338,-0.708,0
Honolulu,West,4/1/1971,0:00,2.09,1.542,1.04,0.43,0.391,-0.249,-0.39,-0.61,0
Honolulu,West,5/1/1971,0:00,2.29,1.601,1.05,0.482,0.44,-0.18,-0.367,-0.61,0
Honolulu,West,6/1/1971,0:00,2.29,1.821,1.24,0.65,0.601,-0.039,-0.239,-0.41,0
Honolulu,West,7/1/1971,0:00,2.592,2.031,1.45,0.82,0.791,0.141,-0.059,-0.308,0
Honolulu,West,8/1/1971,0:00,2.49,1.972,1.46,0.83,0.791,0.131,0,-0.308,0
Honolulu,West,9/1/1971,0:00,2.392,1.821,1.362,0.702,0.692,0.01,-0.088,-0.308,0
Honolulu,West,10/1/1971,0:00,2.09,1.69,1.25,0.66,0.63,0,-0.147,-0.41,0
Honolulu,West,11/1/1971,0:00,2.49,1.87,1.29,0.702,0.66,0.03,-0.19,-0.61,0
Honolulu,West,12/1/1971,0:00,2.49,1.86,1.221,0.62,0.581,-0.059,-0.279,-0.508,0
Honolulu,West,1/1/1972,0:00,2.192,1.752,1.132,0.571,0.522,-0.088,-0.289,-0.508,0
Honolulu,West,2/1/1972,0:00,2.09,1.67,1.201,0.601,0.571,-0.069,-0.249,-0.508,0
Honolulu,West,3/1/1972,0:00,1.89,1.621,1.24,0.64,0.61,-0.01,-0.147,-0.508,0
Honolulu,West,4/1/1972,0:00,2.192,1.5,1.04,0.473,0.43,-0.17,-0.318,-0.508,0
Honolulu,West,5/1/1972,0:00,2.192,1.591,1.001,0.43,0.381,-0.239,-0.41,-0.81,0
Honolulu,West,6/1/1972,0:00,2.192,1.71,1.08,0.44,0.391,-0.289,-0.518,-0.909,0
Honolulu,West,7/1/1972,0:00,2.49,1.821,1.303,0.65,0.62,-0.059,-0.289,-0.708,0
Honolulu,West,8/1/1972,0:00,2.392,1.923,1.44,0.84,0.811,0.171,-0.029,-0.21,0
Honolulu,West,9/1/1972,0:00,2.29,1.972,1.552,0.902,0.893,0.22,0.122,-0.21,0
Honolulu,West,10/1/1972,0:00,2.192,1.831,1.411,0.781,0.771,0.122,-0.039,-0.508,0
Honolulu,West,11/1/1972,0:00,2.29,1.641,1.132,0.561,0.522,-0.088,-0.298,-0.81,0
Honolulu,West,12/1/1972,0:00,2.192,1.841,1.221,0.61,0.591,-0.039,-0.259,-0.81,11
Honolulu,West,1/1/1973,0:00,2.041,1.513,0.971,0.43,0.391,-0.19,-0.4,-0.738,0
Honolulu,West,2/1/1973,0:00,2.29,1.68,1.26,0.66,0.63,0.01,-0.147,-0.498,0
Honolulu,West,3/1/1973,0:00,2.09,1.562,1.171,0.561,0.532,-0.108,-0.22,-0.42,0
Honolulu,West,4/1/1973,0:00,2.133,1.772,1.342,0.683,0.673,0,-0.157,-0.42,0
Honolulu,West,5/1/1973,0:00,2.431,1.851,1.29,0.673,0.64,-0.01,-0.229,-0.62,0
Honolulu,West,6/1/1973,0:00,2.402,1.723,1.211,0.591,0.571,-0.108,-0.328,-0.649,0
Honolulu,West,7/1/1973,0:00,2.431,1.933,1.381,0.791,0.752,0.122,-0.059,-0.518,0
Honolulu,West,8/1/1973,0:00,NaN,1.992,1.48,0.87,0.87,0.263,0.102,NaN,11
Honolulu,West,9/1/1973,0:00,NaN,1.89,1.45,0.912,0.883,0.312,0.19,NaN,11
Honolulu,West,10/1/1973,0:00,NaN,1.9,1.45,0.893,0.86,0.282,0.131,NaN,11
Honolulu,West,11/1/1973,0:00,NaN,2.051,1.49,0.932,0.893,0.282,0.082,NaN,11
Honolulu,West,12/1/1973,0:00,2.792,2.002,1.44,0.883,0.82,0.2,-0.01,-0.308,0
Honolulu,West,1/1/1974,0:00,3.091,2.09,1.601,1.03,1.001,0.41,0.171,-0.108,0
Honolulu,West,2/1/1974,0:00,2.49,1.89,1.47,0.883,0.86,0.25,0.092,-0.21,0
Honolulu,West,3/1/1974,0:00,NaN,1.752,1.332,0.771,0.752,0.171,0.03,NaN,11
Honolulu,West,4/1/1974,0:00,2.091,1.67,1.26,0.702,0.673,0.082,-0.069,-0.309,0
Honolulu,West,5/1/1974,0:00,2.192,1.762,1.303,0.83,0.761,0.23,0.02,-0.308,0
Honolulu,West,6/1/1974,0:00,2.592,1.89,1.332,0.771,0.722,0.122,-0.108,-0.308,0
Honolulu,West,7/1/1974,0:00,2.49,1.91,1.411,0.811,0.801,0.2,-0.019,-0.41,0
Honolulu,West,8/1/1974,0:00,2.891,2.32,1.91,1.25,1.231,0.551,0.371,0.092,0
Honolulu,West,9/1/1974,0:00,2.49,2.162,1.821,1.142,1.132,0.43,0.302,0.092,0
Honolulu,West,10/1/1974,0:00,2.49,2.051,1.641,1.011,0.981,0.312,0.171,-0.108,0
Honolulu,West,11/1/1974,0:00,2.592,2.133,1.611,0.971,0.922,0.24,0.053,-0.21,0
Honolulu,West,12/1/1974,0:00,2.49,2.061,1.44,0.801,0.742,0.053,-0.147,-0.61,0
Honolulu,West,1/1/1975,0:00,2.33,1.91,1.421,0.712,0.702,-0.019,-0.229,-0.63,0
Honolulu,West,2/1/1975,0:00,2.143,1.67,1.28,0.65,0.64,-0.01,-0.157,-0.489,0
Honolulu,West,3/1/1975,0:00,2.021,1.621,1.231,0.64,0.62,0.01,-0.098,-0.298,0
Honolulu,West,4/1/1975,0:00,2.29,1.532,1.132,0.63,0.601,0.072,-0.088,-0.367,0
Honolulu,West,5/1/1975,0:00,2.051,1.66,1.162,0.581,0.561,-0.039,-0.22,-0.659,0
Honolulu,West,6/1/1975,0:00,2.09,1.69,1.181,0.591,0.561,-0.049,-0.279,-0.518,0
Honolulu,West,7/1/1975,0:00,2.192,1.69,1.201,0.591,0.571,-0.059,-0.269,-0.59,0
Honolulu,West,8/1/1975,0:00,2.392,1.86,1.421,0.712,0.702,-0.019,-0.17,-0.43,0
Honolulu,West,9/1/1975,0:00,2.011,1.732,1.362,0.702,0.692,0.02,-0.059,-0.38,0
Honolulu,West,10/1/1975,0:00,2.12,1.71,1.332,0.65,0.64,-0.059,-0.21,-0.509,0
Honolulu,West,11/1/1975,0:00,2.12,1.732,1.24,0.64,0.61,-0.019,-0.239,-0.577,0
Honolulu,West,12/1/1975,0:00,2.221,1.752,1.201,0.601,0.571,-0.059,-0.279,-0.59,0
Honolulu,West,1/1/1976,0:00,2.391,1.811,1.26,0.702,0.683,0.102,-0.088,-0.309,0
Honolulu,West,2/1/1976,0:00,1.891,1.46,NaN,0.502,NaN,NaN,-0.229,-0.709,1
Honolulu,West,3/1/1976,0:00,1.791,1.352,1.05,0.473,0.46,-0.128,-0.259,-0.609,0
Honolulu,West,4/1/1976,0:00,1.991,1.532,1.142,0.512,0.502,-0.138,-0.279,-0.609,0
Honolulu,West,5/1/1976,0:00,2.291,1.68,1.162,0.561,0.532,-0.098,-0.308,-0.609,0
Honolulu,West,6/1/1976,0:00,2.191,1.69,1.211,0.62,0.601,-0.019,-0.229,-0.509,0
Honolulu,West,7/1/1976,0:00,NaN,NaN,NaN,0.65,NaN,NaN,NaN,NaN,1
Honolulu,West,8/1/1976,0:00,NaN,NaN,NaN,0.85,NaN,NaN,NaN,NaN,1
Honolulu,West,9/1/1976,0:00,2.291,1.942,1.582,1.011,0.991,0.4,0.292,0.091,0
Honolulu,West,10/1/1976,0:00,NaN,NaN,NaN,0.922,NaN,NaN,NaN,NaN,1
Honolulu,West,11/1/1976,0:00,NaN,NaN,NaN,0.961,NaN,NaN,NaN,NaN,1
Honolulu,West,12/1/1976,0:00,2.491,1.91,1.421,0.84,0.82,0.22,0.01,-0.309,0
Honolulu,West,1/1/1977,0:00,NaN,NaN,NaN,0.893,NaN,NaN,NaN,NaN,6
Honolulu,West,2/1/1977,0:00,2.011,1.582,1.162,0.561,0.551,-0.069,-0.2,-0.409,1
Honolulu,West,3/1/1977,0:00,2.731,1.362,1.021,0.41,0.41,-0.2,-0.298,-0.509,0
Honolulu,West,4/1/1977,0:00,2.021,1.5,1.162,0.532,0.522,-0.128,-0.259,-0.599,0
Honolulu,West,5/1/1977,0:00,2.251,1.631,1.162,0.512,0.482,-0.19,-0.367,-0.649,0
Honolulu,West,6/1/1977,0:00,2.531,1.87,1.332,0.683,0.673,0,-0.2,-0.739,0
Honolulu,West,7/1/1977,0:00,2.891,1.972,1.46,0.791,0.791,0.112,-0.069,-0.259,1
Honolulu,West,8/1/1977,0:00,2.441,1.992,1.65,0.991,0.991,0.322,0.161,-0.009,0
Honolulu,West,9/1/1977,0:00,2.241,1.952,1.631,0.932,0.912,0.181,0.063,-0.079,0
Honolulu,West,10/1/1977,0:00,2.291,1.9,1.513,0.912,0.87,0.24,0.122,-0.109,0
Honolulu,West,11/1/1977,0:00,2.591,2.09,1.65,1.011,0.991,0.332,0.141,-0.309,0
Honolulu,West,12/1/1977,0:00,2.991,2.241,1.742,1.05,1.04,0.332,0.112,-0.209,0
Honolulu,West,1/1/1978,0:00,NaN,1.9,1.46,0.811,0.801,0.151,-0.069,-0.279,0
Honolulu,West,2/1/1978,0:00,2.511,1.89,1.513,0.86,0.85,0.2,0.04,-0.109,0
Honolulu,West,3/1/1978,0:00,1.961,1.723,1.362,0.732,0.722,0.092,-0.01,-0.299,0
Honolulu,West,4/1/1978,0:00,2.181,1.923,1.552,0.922,0.912,0.263,0.122,-0.119,0
Honolulu,West,5/1/1978,0:00,2.451,1.88,1.47,0.87,0.85,0.23,0.04,-0.199,0
Honolulu,West,6/1/1978,0:00,2.251,1.67,1.181,0.63,0.61,0.03,-0.19,-0.509,0
Honolulu,West,7/1/1978,0:00,2.951,2.152,1.67,1.06,1.04,0.4,0.19,-0.109,0
Honolulu,West,8/1/1978,0:00,2.371,1.732,1.391,0.83,0.811,0.23,0.102,-0.259,1
Honolulu,West,9/1/1978,0:00,2.111,1.67,1.372,0.801,0.781,0.19,0.092,-0.119,0
Honolulu,West,10/1/1978,0:00,2.421,1.992,1.67,1.06,1.04,0.41,0.292,-0.099,0
Honolulu,West,11/1/1978,0:00,2.531,2.002,1.552,0.971,0.942,0.332,0.151,-0.209,0
Honolulu,West,12/1/1978,0:00,2.591,1.91,1.362,0.742,0.712,0.063,-0.138,-0.579,0
Honolulu,West,1/1/1979,0:00,2.201,1.732,1.25,0.692,0.66,0.063,-0.138,-0.439,0
Honolulu,West,2/1/1979,0:00,2.111,1.49,1.112,0.532,0.512,-0.088,-0.249,-0.579,1
Honolulu,West,3/1/1979,0:00,1.991,1.523,1.231,0.64,0.64,0.053,-0.049,-0.409,0
Honolulu,West,4/1/1979,0:00,2.241,1.762,1.391,0.761,0.752,0.122,0,-0.229,0
Honolulu,West,5/1/1979,0:00,2.251,1.91,1.45,0.83,0.82,0.181,0.02,-0.259,0
Honolulu,West,6/1/1979,0:00,2.271,1.742,1.26,0.712,0.692,0.112,-0.098,-0.359,0
Honolulu,West,7/1/1979,0:00,2.401,1.831,1.372,0.761,0.752,0.122,-0.079,-0.459,0
Honolulu,West,8/1/1979,0:00,2.531,1.933,1.523,0.883,0.87,0.21,0.04,-0.249,0
Honolulu,West,9/1/1979,0:00,2.311,1.972,1.601,0.922,0.932,0.25,0.161,-0.179,0
Honolulu,West,10/1/1979,0:00,2.411,2.051,1.69,1.001,1.001,0.302,0.171,-0.069,0
Honolulu,West,11/1/1979,0:00,2.371,1.9,1.46,0.84,0.83,0.19,0,-0.219,0
Honolulu,West,12/1/1979,0:00,2.491,1.962,1.44,0.85,0.82,0.2,-0.01,-0.269,0
Honolulu,West,1/1/1980,0:00,2.731,2.202,1.69,1.05,1.04,0.381,0.181,-0.149,0
Honolulu,West,2/1/1980,0:00,2.551,2.021,1.621,1.001,0.991,0.361,0.24,-0.109,0
Honolulu,West,3/1/1980,0:00,2.221,1.762,1.431,0.801,0.791,0.151,0.072,-0.139,0
Honolulu,West,4/1/1980,0:00,2.331,1.723,1.352,0.732,0.722,0.082,-0.049,-0.299,0
Honolulu,West,5/1/1980,0:00,2.261,1.772,1.29,0.702,0.683,0.072,-0.108,-0.489,0
Honolulu,West,6/1/1980,0:00,2.511,1.972,1.421,0.791,0.771,0.122,-0.079,-0.359,0
Honolulu,West,7/1/1980,0:00,2.501,2.1,1.601,1.021,0.991,0.371,0.19,-0.039,0
Honolulu,West,8/1/1980,0:00,2.51,1.992,1.601,0.981,0.971,0.351,0.171,-0.089,0
Honolulu,West,9/1/1980,0:00,2.192,1.942,1.572,0.922,0.902,0.24,0.141,-0.049,0
Honolulu,West,10/1/1980,0:00,2.631,1.972,1.582,0.942,0.932,0.282,0.171,-0.199,0
Honolulu,West,11/1/1980,0:00,2.781,2.07,1.611,0.991,0.971,0.332,0.151,-0.189,0
Honolulu,West,12/1/1980,0:00,2.74,2.192,1.68,1.06,1.05,0.41,0.181,-0.118,0
Honolulu,West,1/1/1981,0:00,2.871,2.051,1.5,0.902,0.87,0.24,0.01,-0.259,0
Honolulu,West,2/1/1981,0:00,2.54,2.041,1.621,1.001,0.981,0.351,0.21,-0.029,0
Honolulu,West,3/1/1981,0:00,2.051,1.821,1.45,0.86,0.85,0.24,0.161,-0.059,0
Honolulu,West,4/1/1981,0:00,2.31,2.002,1.631,1.021,1.001,0.361,0.25,-0.039,0
Honolulu,West,5/1/1981,0:00,2.592,1.851,1.391,0.761,0.732,0.082,-0.108,-0.439,0
Honolulu,West,6/1/1981,0:00,2.661,1.933,1.401,0.781,0.761,0.122,-0.098,-0.439,0
Honolulu,West,7/1/1981,0:00,2.661,2.172,1.621,1.03,1.001,0.391,0.19,-0.18,0
Honolulu,West,8/1/1981,0:00,2.763,2.271,1.841,1.211,1.201,0.551,0.41,0.171,0
Honolulu,West,9/1/1981,0:00,2.71,2.431,2.1,1.401,1.381,0.673,0.561,0.292,0
Honolulu,West,10/1/1981,0:00,2.871,2.33,1.942,1.27,1.27,0.591,0.482,0.21,0
Honolulu,West,11/1/1981,0:00,2.592,2.07,1.562,0.942,0.922,0.282,0.102,-0.289,0
Honolulu,West,12/1/1981,0:00,2.881,2.11,1.542,0.922,0.893,0.24,0.01,-0.43,0
Honolulu,West,1/1/1982,0:00,2.582,1.86,1.362,0.811,0.771,0.181,-0.049,-0.83,0
Honolulu,West,2/1/1982,0:00,2.651,1.831,1.401,0.811,0.791,0.181,0.03,-0.18,0
Honolulu,West,3/1/1982,0:00,1.91,1.65,1.25,0.683,0.66,0.082,-0.029,-0.279,0
Honolulu,West,4/1/1982,0:00,1.992,1.562,1.142,0.522,0.502,-0.138,-0.259,-0.59,0
Honolulu,West,5/1/1982,0:00,2.162,1.611,1.152,0.532,0.502,-0.147,-0.338,-0.718,0
Honolulu,West,6/1/1982,0:00,2.471,1.811,1.29,0.692,0.673,0.063,-0.147,-0.489,0
Honolulu,West,7/1/1982,0:00,2.481,1.821,1.27,0.683,0.66,0.04,-0.18,-0.43,0
Honolulu,West,8/1/1982,0:00,2.402,1.782,1.29,0.732,0.712,0.122,-0.039,-0.348,0
Honolulu,West,9/1/1982,0:00,2.192,1.7,1.342,0.781,0.761,0.181,0.082,-0.088,0
Honolulu,West,10/1/1982,0:00,2.162,1.821,1.467,0.84,0.822,0.177,0.03,-0.259,1
Honolulu,West,11/1/1982,0:00,2.891,2.038,1.542,0.87,0.861,0.181,0.046,-0.449,0
Honolulu,West,12/1/1982,0:00,2.74,2.08,1.46,0.791,0.761,0.072,-0.128,-0.479,0
Honolulu,West,1/1/1983,0:00,2.812,2.12,1.552,0.893,0.86,0.171,-0.019,-0.249,0
Honolulu,West,2/1/1983,0:00,2.461,2.011,1.542,0.922,0.902,0.25,0.131,-0.2,0
Honolulu,West,3/1/1983,0:00,2.143,1.792,1.431,0.82,0.801,0.161,0.053,-0.269,0
Honolulu,West,4/1/1983,0:00,1.841,1.69,1.26,0.712,0.683,0.092,-0.039,-0.42,0
Honolulu,West,5/1/1983,0:00,2.09,1.71,1.211,0.692,0.65,0.092,-0.098,-0.348,0
Honolulu,West,6/1/1983,0:00,2.51,1.923,1.342,0.712,0.683,0.02,-0.18,-0.439,0
Honolulu,West,7/1/1983,0:00,2.51,1.942,1.431,0.82,0.801,0.171,-0.039,-0.357,0
Honolulu,West,8/1/1983,0:00,2.812,2.09,1.601,0.932,0.912,0.23,0.04,-0.249,0
Honolulu,West,9/1/1983,0:00,2.461,1.87,1.45,0.83,0.82,0.181,0.082,-0.157,0
Honolulu,West,10/1/1983,0:00,2.182,1.792,1.372,0.801,0.771,0.171,0.072,-0.229,0
Honolulu,West,11/1/1983,0:00,2.031,1.66,1.211,0.601,0.571,-0.069,-0.259,-0.558,0
Honolulu,West,12/1/1983,0:00,2.271,1.68,1.132,0.522,0.492,-0.147,-0.42,-0.728,0
Honolulu,West,1/1/1984,0:00,2.341,1.71,1.112,0.551,0.512,-0.079,-0.289,-0.509,0
Honolulu,West,2/1/1984,0:00,2.381,1.782,1.27,0.66,0.64,0.02,-0.138,-0.449,0
Honolulu,West,3/1/1984,0:00,2.051,1.641,1.25,0.62,0.601,-0.049,-0.128,-0.399,0
